":START_ID",":END_ID",":TYPE"
"condition:on_production_of_the_documents_as_may_be_prescribed_by_the_commissioner_from_time_to_time,_after_due_verification_and_satisfaction_regarding_title_and_legal_successor","permit:drc","APPLIES_TO"
"permit:drc","regulation:7.1","DEFINED_IN"
"permit:tdr","regulation:1","DEFINED_IN"
"permit:drc","regulation:2","DEFINED_IN"
"buildingtype:heritage_building","regulation:52","DEFINED_IN"
"condition:heritage_structure_will_be_maintained_by_the_owner_as_decided_by_the_commissioner_along_with_a_clause_of_penalty_for_breach_of_conditions_of_agreement_as_may_be_decided_by_commissioner_and_potential_of_the_plot_shall_be_perpetually_reduced_to_the_extent_of_existing_buaof_the_structure","buildingtype:heritage_building","APPLIES_TO"
"buildingtype:religious_building","regulation:33(1)","DEFINED_IN"
"buildingtype:buildings_of_registered_public_trust","regulation:0.5_fsi","DEFINED_IN"
"condition:noc_shall_be_obtained_from_police_authority_and_collector_before_applying_for_permission","buildingtype:buildings_of_registered_public_trust","APPLIES_TO"
"condition:additional_fsi_shall_be_used_for_religious_purpose_alone._however,_without_taking_into_account_the_additional_fsi,_ancillary_residential_commercial_uses_will_be_permissible_up_to_10%_of_zonal_(basic)_fsi","buildingtype:buildings_of_registered_public_trust","APPLIES_TO"
"condition:additional_fsi_shall_be_permissible_to_existing_authorized_religious_user_subject_to_structural_stability","buildingtype:buildings_of_registered_public_trust","APPLIES_TO"
"condition:additional_fsi_shall_be_permissible_subject_to_payment_of_premium_at_the_rate_of_25_%_of_asr_of_the_land_(for_fsi_1)_of_the_year_in_which_such_fsi_is_granted_for_the_buaand_shall_be_equally_shared_between_gom_&_mcgm","buildingtype:buildings_of_registered_public_trust","APPLIES_TO"
"condition:the_minimum_area_of_plot_shall_be_250_sqm","buildingtype:buildings_of_registered_public_trust","APPLIES_TO"
"permit:permission","regulation:0.5_fsi","DEFINED_IN"
"buildingtype:medical_institutions","regulation:regulation_(2)_(iv)_(17)_(g)","DEFINED_IN"
"condition:fsi_5","buildingtype:medical_institutions","APPLIES_TO"
"permit:special_permission","regulation:regulation_(2)_(iv)_(17)_(g)","DEFINED_IN"
"buildingtype:educational_&_other_institutional_buildings","regulation:regulation_(2)_(iv)_(17)_(g)","DEFINED_IN"
"condition:fsi_up_to_4","buildingtype:educational_&_other_institutional_buildings","APPLIES_TO"
"buildingtype:buildings_on_independent_plots_of_educational_medical_institutions_and_institutional_buildings_of_govt._mcgm_or_public_authorities_or_of_registered_public_charitable_trusts_or_of_medical_institutions_run_on_cooperative_basis_established_for_charitable_purposes_and_registered_under_the_provisions_of_income_tax_act_or_maharashtra_cooperative_societies_act_or_private_medical_institutions","regulation:regulation_(2)_(iv)_(17)_(g)","DEFINED_IN"
"buildingtype:institutional_buildings","regulation:33(2)","DEFINED_IN"
"condition:premium_for_bua,_at_the_rate_of_10%_of_the_land_rates_as_per_asr_(for_fsi_1)","buildingtype:educational_institutions","APPLIES_TO"
"permit:tdr","regulation:33(2)","DEFINED_IN"
"buildingtype:institutional_buildings","regulation:(2)(iv)(17)(g)","DEFINED_IN"
"condition:additional_buabeyond_zonal_(basic)_fsi_shall_be_utilized_for_bonafede_medical_purpose_only","buildingtype:medical_institutions","APPLIES_TO"
"condition:20%_of_the_total_beds_and_free_treatment_shall_be_given_to_ews_persons_below_poverty_line._in_addition,_10%_of_the_total_number_of_patients_in_opd_shall_be_provided_treatment_at_rates_charged_in_govt._hospitals._such_facility,_proportionate_to_cited_percentages,_shall_be_in_separate_building_wing,_or_if_not_possible,_on_separate_floor","buildingtype:medical_institutions","APPLIES_TO"
"buildingtype:medical_institution","regulation:d","DEFINED_IN"
"condition:maintain_records_of_free__concessional_medical_treatment,_furnish_such_records_periodically_and_make_them_available_to_the_director_of_health_serviceson_demand","buildingtype:medical_institution","APPLIES_TO"
"condition:file_an_undertaking_to_abide_by_the_cited_terms_and_conditions_before_allowing_utilization_of_50%_of_additional_permissible_fsi_beyond_zonal_(basic)_fsi","buildingtype:medical_institution","APPLIES_TO"
"buildingtype:educational_institution","regulation:b","DEFINED_IN"
"buildingtype:institutional_buildings","regulation:b","DEFINED_IN"
"condition:additional_bua_beyond_zonal_(basic)_fsi_shall_be_utilized_for_bonafede_educational_purpose_only","buildingtype:educational_institution","APPLIES_TO"
"condition:such_institutions_shall_make_available_some_rooms_to_govt_as_and_when_required","buildingtype:educational_institution","APPLIES_TO"
"condition:10%_of_the_total_seat_capacity_shall_be_reserved_for_govt_nominees_on_recommendation_by_the_department_of_education__higher_and_technical_education,_gom","buildingtype:educational_institution","APPLIES_TO"
"buildingtype:educational_institution","regulation:33(2)(e)","DEFINED_IN"
"buildingtype:educational_institution","permit:additional_fsi","REQUIRES"
"condition:maintain_records_of_free_concessional_education,_furnish_such_records_periodically_and_make_them_available_to_the_directors_of_school_education__higher_&amp;_technical_education,_gom_on_demand","buildingtype:educational_institution","APPLIES_TO"
"condition:file_an_undertaking_to_abide_by_the_cited_terms_and_conditions_before_allowing_utilization_of_50%_of_additional_permissible_fsi_beyond_zonal_(basic)_fsi","buildingtype:educational_institution","APPLIES_TO"
"buildingtype:private_medical_&amp;_educational_institutions","regulation:(c)(a)","DEFINED_IN"
"permit:additional_fsi","regulation:(c)(a)","DEFINED_IN"
"permit:building_permission","regulation:1","DEFINED_IN"
"permit:occupation_certificate","regulation:1","DEFINED_IN"
"buildingtype:buildings_ofgovernment_mcgm_statutory_bodies,_semi-government_and_psu_offices","regulation:33(3)","DEFINED_IN"
"buildingtype:staff_quarters","regulation:33(3)(a)","DEFINED_IN"
"condition:fsi_up_to_4_including_zonal_(basic)_fsi_specified_in_table_no_120n_the_gross_plot_area,_abutting_a_road_having_minimum_width_of_12_m","amenity:staff_quarters","APPLIES_TO"
"buildingtype:staff_quarters","regulation:premiumfsi","DEFINED_IN"
"condition:the_area_of_staff_quarters_free_sale_component_for_various_categories_of_employees_shall_be_as_per_the_norms_prescribed_by_the_concerned_user_authority","buildingtype:staff_quarters","APPLIES_TO"
"permit:permission","regulation:(ii)(a)","DEFINED_IN"
"condition:to_the_extent_of_full_permissible_fsi_of_4.0","amenity:staff_quarters","APPLIES_TO"
"buildingtype:staff_quarters","regulation:5","DEFINED_IN"
"buildingtype:staff_quarters","regulation:33(3)(8)","DEFINED_IN"
"buildingtype:staff_quarters","regulation:1","DEFINED_IN"
"permit:development_agreement","regulation:5","DEFINED_IN"
"buildingtype:staff_quarters","regulation:_mcgm_their_statutory_bodies","DEFINED_IN"
"condition:minimum_area_of_2000_sqm","buildingtype:staff_quarters","APPLIES_TO"
"condition:abutting_a_road_having_minimum_width_of_12_m","buildingtype:staff_quarters","APPLIES_TO"
"amenity:staff_quarters","buildingtype:building","APPLIES_TO"
"condition:area_of_staff_quarters_for_various_categories_of_employees_shall_be_as_per_the_norms_prescribed_by_the_concerned_user_authority_and_in_no_case,_shall_the_area_of_staff_quarters_exceed_the_maximum_limit_of_carpet_area_as_prescribed_therein","amenity:staff_quarters","APPLIES_TO"
"buildingtype:staff_quarters","regulation:development_redevelopment_of_avacant_plot_belonging_to_a_private_land_holder_for_constructing_staff_quarters_for_a_user_authority_shall_be_permitted_by_the_municipal_commissioner_with_prior_approval_of_the_location_and_requirement_of_such_staff_quarters_by_the_committee_formed_for_this_purpose_by_gom","DEFINED_IN"
"permit:development_redevelopment","regulation:development_redevelopment_of_avacant_plot_belonging_to_a_private_land_holder_for_constructing_staff_quarters_for_a_user_authority_shall_be_permitted_by_the_municipal_commissioner_with_prior_approval_of_the_location_and_requirement_of_such_staff_quarters_by_the_committee_formed_for_this_purpose_by_gom","DEFINED_IN"
"buildingtype:residential_hotels","regulation:33(4)_building_of_residential_hotels_on_independent_plot","DEFINED_IN"
"condition:subject_to_payment_of_premium_for_bua_at_the_rate_of_30%_of_the_land_rates_as_per_asr_(for_fs_l)_or_asdecided_by_govt._from_time_to_time,_equally_to_be_shared_between_govt.","buildingtype:residential_hotels","APPLIES_TO"
"buildingtype:residential_hotels","regulation:fsi","DEFINED_IN"
"condition:up_to_3","buildingtype:residential_hotels","APPLIES_TO"
"condition:upto_4","buildingtype:residential_hotels","APPLIES_TO"
"condition:up_to_5","buildingtype:residential_hotels","APPLIES_TO"
"condition:5%_of_total_rooms_shall_be_reserved_for_total_30_days_in_a_year_for_govt._mcgm_free_of_cost_(only_room_charges)_&_it_may_be_monitored_by_the_mtdcand_protocol_department","buildingtype:residential_hotels","APPLIES_TO"
"permit:building_permission","regulation:undefined","DEFINED_IN"
"permit:occupation_certificate","regulation:undefined","DEFINED_IN"
"buildingtype:hotel","regulation:4","DEFINED_IN"
"condition:up_to_20%_of_additional_fsi_available_by_charging_premium_can_be_used_for_tourism_support_activities_on_payment_premium_at_the_rate_decided_by_government_from_time_to_time_for_the_usesas_proposed_by_tourism_department_from_time_to_time","amenity:tourism_support_activities","APPLIES_TO"
"buildingtype:hotel","regulation:5","DEFINED_IN"
"buildingtype:tourism_units","regulation:5","DEFINED_IN"
"buildingtype:housing_schemes","regulation:33(5)","DEFINED_IN"
"condition:the_fsi_for_a_new_scheme_of_housing,_implemented_by_mhada_on_mhada_lands_for_economically_weaker_sections_(ewsj,_low_income_group_(l1g)_and_middle_income_group_(mig)_categories_shall_be_3","buildingtype:housing_schemes","APPLIES_TO"
"condition:60%_bua_in_such_scheme_shall_be_in_the_form_of_tenements_under_the_ews,_l1g_and_mig_categories","amenity:tenements","APPLIES_TO"
"buildingtype:buildings","regulation:2.1","DEFINED_IN"
"condition:rehabilitation_area_entitlement","buildingtype:buildings","APPLIES_TO"
"condition:under_redevelopment_of_buildings_in_existing_housing_schemes_of_mhada,_the_entitlement_of_rehabilitation_area_for_an_existing_residential_tenement_shall_be_equal_to_sum_total_of","buildingtype:buildings","APPLIES_TO"
"condition:(a)_a_basic_entitlement_equivalent_to_the_carpet_area_of_the_existing_tenement_plus_35%thereof,_subject_to_a_minimum_carpet_area_of_35_sq.","buildingtype:buildings","APPLIES_TO"
"condition:net_usable_floor_area_within_a_tenement_excluding_that_covered_by_the_walls_or_any_other_areas_specifically_exempted_from_floor_space_index_computation_as_per_then__prevailing_regulation_but_including_the_areas_of_balcony,_if_allowed_free_of_fsi_as_per_then_regulation","amenity:balcony","APPLIES_TO"
"buildingtype:residential_housing_scheme","regulation:ii","DEFINED_IN"
"buildingtype:buildings_in_existing_housing_schemesof_mhada","regulation:ii","DEFINED_IN"
"amenity:commercial_amenity_unit","buildingtype:residential_housing_scheme","APPLIES_TO"
"condition:the_entitlement_of_rehabilitation_area_of_any_existing_commercial_amenity_unit_in_the_residential_housing_scheme_shall_be_equal_to_the_carpet_area_of_the_existing_unit_plus_20%thereof","amenity:commercial_amenity_unit","APPLIES_TO"
"condition:sharing_of_balance_fsi","amenity:cooperative_society_share","APPLIES_TO"
"amenity:cooperative_society_share","regulation:table_c","APPLIES_TO"
"amenity:mhadashare","regulation:table_c","APPLIES_TO"
"condition:above_6.00","amenity:cooperative_society_share","APPLIES_TO"
"condition:30%","amenity:cooperative_society_share","APPLIES_TO"
"condition:70%","amenity:mhadashare","APPLIES_TO"
"condition:above_4.00_and_up_to_6.00","amenity:cooperative_society_share","APPLIES_TO"
"condition:35%","amenity:cooperative_society_share","APPLIES_TO"
"condition:65%","amenity:mhadashare","APPLIES_TO"
"condition:above_2.00_and_up_to_4.00","amenity:cooperative_society_share","APPLIES_TO"
"condition:40%","amenity:cooperative_society_share","APPLIES_TO"
"condition:60%","amenity:mhadashare","APPLIES_TO"
"condition:up_to_2.00","amenity:cooperative_society_share","APPLIES_TO"
"condition:45%","amenity:cooperative_society_share","APPLIES_TO"
"condition:55%","amenity:mhadashare","APPLIES_TO"
"condition:if_the_society__developer_opts_to_avail_1.00_fsi_on_sharing_of_housing_stock_basis_then_the_ratio_of_sharing_of_housing_stock_of_1.00_fsi_will_be_as_given_in_table-c2_below","amenity:housing_stock","APPLIES_TO"
"buildingtype:buildings","regulation:2.2","DEFINED_IN"
"condition:the_rehabilitation_area_entitlement_shall_be_increased_by_15%_of_the_existing_carpet_area,_over_and_above_the_rehabilitation_area_entitlement_calculated_in_(a)_of_2.1_above","buildingtype:buildings","APPLIES_TO"
"condition:the_entire_area_of_the_layout_including_development_plan_roads_and_internal_roads_but_excluding_the_land_under_the_reservation_of_public_amenities_shall_be_considered","amenity:public_amenities","APPLIES_TO"
"buildingtype:ews_tenements","regulation:4","DEFINED_IN"
"buildingtype:l1g_tenements","regulation:4","DEFINED_IN"
"buildingtype:mig_tenements","regulation:4","DEFINED_IN"
"amenity:convenience_shopping","buildingtype:new_buildings","APPLIES_TO"
"condition:along_layout_roads_with_9m_to_18m_width","amenity:convenience_shopping","APPLIES_TO"
"condition:reconstruction_of_buildings_that_existed_on_or_after_10th_june_1977_and_have_ceasedto_exist_for_reasons_cited_above,_shall_be_allowed_to_be_reconstructed_with_fsi_as_per_the_regulation_no_30(c)","buildingtype:building","APPLIES_TO"
"buildingtype:building","regulation:33(6)","DEFINED_IN"
"buildingtype:warehouses_and_godowns","regulation:5","DEFINED_IN"
"buildingtype:cooperative_housing_societies","regulation:reconstruction_redevelopment","DEFINED_IN"
"buildingtype:cessed_building","regulation:reconstruction_redevelopment","DEFINED_IN"
"buildingtype:buildings_of_corporation","regulation:reconstruction_redevelopment","DEFINED_IN"
"buildingtype:buildings_which_were_earlier_constructed_by_mhada_under_pmgp","regulation:reconstruction_redevelopment","DEFINED_IN"
"condition:fsi_shall_be_3.00_on_the_gross_plot_area_or_fsi_required_for_rehabilitation_of_existing_tenants_plus_incentive_fsi_as_specified_in_sr._no_5(a)_below_whichever_is_more","buildingtype:cooperative_housing_societies","APPLIES_TO"
"buildingtype:cessed_buildings","regulation:1969","DEFINED_IN"
"condition:exempted_from_payment_of_cess","buildingtype:co-operative_housing_society","APPLIES_TO"
"condition:maximum_carpet_area_upto_120_sqm_(1292_sq._ft.)","buildingtype:residential_building","APPLIES_TO"
"condition:the_area_to_be_given_in_the_reconstructed_building_will_be_equivalent_to_the_area_occupied_in_the_old_building","buildingtype:non-residential_building","APPLIES_TO"
"buildingtype:cessed_building","regulation:3","DEFINED_IN"
"buildingtype:non-cessed_building","regulation:3","DEFINED_IN"
"buildingtype:reconstructed_building","regulation:4","DEFINED_IN"
